,file,age,gender,race,service_test,MCSBW
6726,val/6727.jpg,10-19,Male,East Asian,True,0.2235
1171,val/1172.jpg,10-19,Male,White,True,0.2255
6637,val/6638.jpg,10-19,Female,Indian,True,0.2131
1170,val/1171.jpg,10-19,Female,White,True,0.2228
1166,val/1167.jpg,10-19,Female,White,False,0.2102
1094,val/1095.jpg,10-19,Female,Indian,True,0.2072
6944,val/6945.jpg,10-19,Male,Southeast Asian,True,0.2222
10053,val/10054.jpg,10-19,Female,White,False,0.2216
9129,val/9130.jpg,10-19,Female,Latino_Hispanic,True,0.218
6961,val/6962.jpg,10-19,Male,Black,False,0.2233
6962,val/6963.jpg,10-19,Female,Latino_Hispanic,True,0.217
6963,val/6964.jpg,10-19,Female,East Asian,False,0.2133
3410,val/3411.jpg,10-19,Male,East Asian,True,0.2079
6965,val/6966.jpg,10-19,Male,Black,False,0.2026
6966,val/6967.jpg,10-19,Female,East Asian,False,0.2039
9136,val/9137.jpg,10-19,Female,Latino_Hispanic,True,0.2069
9122,val/9123.jpg,10-19,Male,Southeast Asian,True,0.2192
6983,val/6984.jpg,10-19,Female,Indian,False,0.2239
6987,val/6988.jpg,10-19,Female,Indian,False,0.1935
1061,val/1062.jpg,10-19,Female,Latino_Hispanic,False,0.2096
9118,val/9119.jpg,10-19,Male,Indian,False,0.2203
10662,val/10663.jpg,10-19,Female,Indian,True,0.2018
10664,val/10665.jpg,10-19,Female,White,True,0.224
7008,val/7009.jpg,10-19,Male,East Asian,False,0.2258
1045,val/1046.jpg,10-19,Female,Black,True,0.2072
7012,val/7013.jpg,10-19,Female,Southeast Asian,True,0.2208
7014,val/7015.jpg,10-19,Female,Indian,False,0.1978
6982,val/6983.jpg,10-19,Male,Latino_Hispanic,False,0.2147
9137,val/9138.jpg,10-19,Female,Southeast Asian,False,0.202
6919,val/6920.jpg,10-19,Female,Black,False,0.2057
9142,val/9143.jpg,10-19,Male,Middle Eastern,True,0.229
6826,val/6827.jpg,10-19,Male,White,True,0.2098
6835,val/6836.jpg,10-19,Male,Latino_Hispanic,True,0.2145
3375,val/3376.jpg,10-19,Female,East Asian,False,0.2014
6836,val/6837.jpg,10-19,Male,Southeast Asian,False,0.218
6851,val/6852.jpg,10-19,Female,Latino_Hispanic,False,0.2018
6860,val/6861.jpg,10-19,Male,Black,False,0.2145
6863,val/6864.jpg,10-19,Female,Black,True,0.1985
6867,val/6868.jpg,10-19,Male,White,True,0.2225
6871,val/6872.jpg,10-19,Male,Black,False,0.2056
10641,val/10642.jpg,10-19,Male,Latino_Hispanic,False,0.2067
6876,val/6877.jpg,10-19,Female,Black,True,0.2239
1135,val/1136.jpg,10-19,Male,East Asian,False,0.209
1134,val/1135.jpg,10-19,Male,White,True,0.2219
10643,val/10644.jpg,10-19,Female,Latino_Hispanic,False,0.2219
3420,val/3421.jpg,10-19,Male,Indian,True,0.218
9149,val/9150.jpg,10-19,Male,White,False,0.2164
1124,val/1125.jpg,10-19,Female,Black,False,0.2128
6895,val/6896.jpg,10-19,Male,Latino_Hispanic,True,0.2109
1115,val/1116.jpg,10-19,Male,East Asian,False,0.2006
6912,val/6913.jpg,10-19,Female,Latino_Hispanic,True,0.2115
10646,val/10647.jpg,10-19,Female,Southeast Asian,False,0.2037
10647,val/10648.jpg,10-19,Female,Latino_Hispanic,False,0.2096
6914,val/6915.jpg,10-19,Male,White,True,0.2225
6816,val/6817.jpg,10-19,Male,Middle Eastern,False,0.2286
10546,val/10547.jpg,10-19,Male,Southeast Asian,True,0.2136
9215,val/9216.jpg,10-19,Female,Latino_Hispanic,False,0.2097
1302,val/1303.jpg,10-19,Female,Middle Eastern,True,0.2285
3325,val/3326.jpg,10-19,Male,Latino_Hispanic,True,0.215
6334,val/6335.jpg,10-19,Male,Southeast Asian,True,0.2197
6341,val/6342.jpg,10-19,Female,Middle Eastern,True,0.2073
1471,val/1472.jpg,10-19,Male,Southeast Asian,False,0.2318
6351,val/6352.jpg,10-19,Female,Indian,False,0.21
9275,val/9276.jpg,10-19,Male,White,False,0.216
6365,val/6366.jpg,10-19,Male,White,False,0.2136
9271,val/9272.jpg,10-19,Female,East Asian,False,0.2086
1455,val/1456.jpg,10-19,Female,Latino_Hispanic,False,0.2189
1454,val/1455.jpg,10-19,Female,Black,False,0.2015
1480,val/1481.jpg,10-19,Male,Latino_Hispanic,True,0.2301
6368,val/6369.jpg,10-19,Female,Indian,False,0.2107
1450,val/1451.jpg,10-19,Male,White,True,0.2291
6377,val/6378.jpg,10-19,Female,Latino_Hispanic,False,0.2021
1437,val/1438.jpg,10-19,Male,Black,True,0.2012
9266,val/9267.jpg,10-19,Female,Southeast Asian,True,0.2063
1433,val/1434.jpg,10-19,Male,Black,False,0.1882
1432,val/1433.jpg,10-19,Female,Black,False,0.2067
6392,val/6393.jpg,10-19,Male,Latino_Hispanic,True,0.214
1429,val/1430.jpg,10-19,Male,Latino_Hispanic,True,0.2192
9263,val/9264.jpg,10-19,Female,White,True,0.2146
6403,val/6404.jpg,10-19,Female,Latino_Hispanic,False,0.2089
1451,val/1452.jpg,10-19,Male,Latino_Hispanic,True,0.2183
1481,val/1482.jpg,10-19,Male,Southeast Asian,False,0.2068
6329,val/6330.jpg,10-19,Male,Indian,True,0.21
9280,val/9281.jpg,10-19,Male,Latino_Hispanic,True,0.2281
9299,val/9300.jpg,10-19,Female,East Asian,True,0.219
10548,val/10549.jpg,10-19,Female,Latino_Hispanic,True,0.2145
6252,val/6253.jpg,10-19,Female,Latino_Hispanic,False,0.2157
1529,val/1530.jpg,10-19,Male,Black,False,0.1959
3520,val/3521.jpg,10-19,Female,Middle Eastern,True,0.2155
6255,val/6256.jpg,10-19,Female,Latino_Hispanic,True,0.1941
1525,val/1526.jpg,10-19,Female,Black,False,0.1858
5528,val/5529.jpg,10-19,Female,Black,False,0.2126
1523,val/1524.jpg,10-19,Male,Latino_Hispanic,False,0.2087
9293,val/9294.jpg,10-19,Female,Indian,False,0.2128
1517,val/1518.jpg,10-19,Female,Black,False,0.2106
3506,val/3507.jpg,10-19,Male,Latino_Hispanic,True,0.2113
6272,val/6273.jpg,10-19,Female,Black,False,0.2174
6281,val/6282.jpg,10-19,Male,Southeast Asian,False,0.2284
3316,val/3317.jpg,10-19,Female,Indian,False,0.205
6286,val/6287.jpg,10-19,Female,Southeast Asian,False,0.2203
6290,val/6291.jpg,10-19,Male,Latino_Hispanic,False,0.2218
1503,val/1504.jpg,10-19,Female,Latino_Hispanic,False,0.2185
10554,val/10555.jpg,10-19,Male,Southeast Asian,False,0.215
3321,val/3322.jpg,10-19,Female,East Asian,True,0.2153
10556,val/10557.jpg,10-19,Female,Black,True,0.199
9285,val/9286.jpg,10-19,Female,Latino_Hispanic,True,0.2247
6310,val/6311.jpg,10-19,Female,White,True,0.2349
9260,val/9261.jpg,10-19,Male,White,True,0.2102
3346,val/3347.jpg,10-19,Female,Black,False,0.1964
1422,val/1423.jpg,10-19,Female,Black,True,0.2169
1416,val/1417.jpg,10-19,Female,Latino_Hispanic,False,0.2186
1348,val/1349.jpg,10-19,Male,Latino_Hispanic,True,0.2131
10587,val/10588.jpg,10-19,Female,Indian,False,0.2145
6561,val/6562.jpg,10-19,Male,Southeast Asian,False,0.2136
9231,val/9232.jpg,10-19,Female,Black,True,0.1937
1340,val/1341.jpg,10-19,Male,Black,True,0.2147
3472,val/3473.jpg,10-19,Female,White,False,0.2167
6566,val/6567.jpg,10-19,Male,Indian,False,0.2162
1336,val/1337.jpg,10-19,Male,East Asian,False,0.2234
6580,val/6581.jpg,10-19,Male,Black,False,0.222
6583,val/6584.jpg,10-19,Female,Indian,False,0.2089
9232,val/9233.jpg,10-19,Female,Black,False,0.2063
6584,val/6585.jpg,10-19,Female,Black,False,0.1858
6592,val/6593.jpg,10-19,Male,Indian,True,0.206
9220,val/9221.jpg,10-19,Female,White,True,0.2163
1318,val/1319.jpg,10-19,Female,East Asian,True,0.215
3337,val/3338.jpg,10-19,Female,Indian,False,0.2017
1313,val/1314.jpg,10-19,Male,Indian,False,0.208
3468,val/3469.jpg,10-19,Female,White,True,0.2037
6608,val/6609.jpg,10-19,Male,Middle Eastern,True,0.2037
6609,val/6610.jpg,10-19,Female,Middle Eastern,True,0.2295
6610,val/6611.jpg,10-19,Female,Southeast Asian,True,0.2059
1303,val/1304.jpg,10-19,Female,East Asian,False,0.2129
10592,val/10593.jpg,10-19,Male,Southeast Asian,True,0.2231
3473,val/3474.jpg,10-19,Female,Southeast Asian,True,0.2163
6541,val/6542.jpg,10-19,Female,Indian,False,0.2112
6534,val/6535.jpg,10-19,Female,Latino_Hispanic,True,0.2185
9258,val/9259.jpg,10-19,Female,East Asian,False,0.2177
6430,val/6431.jpg,10-19,Female,Indian,False,0.2224
6435,val/6436.jpg,10-19,Male,East Asian,False,0.2294
6438,val/6439.jpg,10-19,Male,Black,False,0.1985
6444,val/6445.jpg,10-19,Male,Latino_Hispanic,False,0.2217
6454,val/6455.jpg,10-19,Female,East Asian,False,0.2168
6458,val/6459.jpg,10-19,Male,Latino_Hispanic,True,0.2119
3476,val/3477.jpg,10-19,Female,Indian,True,0.2142
6459,val/6460.jpg,10-19,Male,Black,True,0.2128
1395,val/1396.jpg,10-19,Female,Indian,False,0.1886
10576,val/10577.jpg,10-19,Male,Black,False,0.2115
10578,val/10579.jpg,10-19,Female,Southeast Asian,True,0.1932
6502,val/6503.jpg,10-19,Female,Latino_Hispanic,True,0.2213
6503,val/6504.jpg,10-19,Female,Indian,False,0.2075
6513,val/6514.jpg,10-19,Female,Southeast Asian,False,0.2128
6515,val/6516.jpg,10-19,Female,White,True,0.2177
9242,val/9243.jpg,10-19,Male,Southeast Asian,False,0.199
6523,val/6524.jpg,10-19,Male,White,False,0.2273
6526,val/6527.jpg,10-19,Female,Middle Eastern,True,0.2126
3333,val/3334.jpg,10-19,Female,Middle Eastern,True,0.2211
6527,val/6528.jpg,10-19,Male,Black,True,0.22
9238,val/9239.jpg,10-19,Female,East Asian,False,0.2141
3474,val/3475.jpg,10-19,Male,White,True,0.2231
6414,val/6415.jpg,10-19,Female,White,False,0.2128
5527,val/5528.jpg,10-19,Female,Latino_Hispanic,True,0.2081
5491,val/5492.jpg,10-19,Male,Black,False,0.202
5517,val/5518.jpg,10-19,Female,Southeast Asian,True,0.219
2691,val/2692.jpg,10-19,Male,Southeast Asian,False,0.2032
4507,val/4508.jpg,10-19,Female,Indian,True,0.2106
9774,val/9775.jpg,10-19,Female,White,False,0.2211
4511,val/4512.jpg,10-19,Female,Black,False,0.2096
4513,val/4514.jpg,10-19,Female,White,False,0.2043
3902,val/3903.jpg,10-19,Male,White,True,0.2139
2677,val/2678.jpg,10-19,Female,Black,False,0.2015
9769,val/9770.jpg,10-19,Female,Indian,True,0.2101
2674,val/2675.jpg,10-19,Male,Indian,False,0.2013
4545,val/4546.jpg,10-19,Female,White,False,0.213
4498,val/4499.jpg,10-19,Male,Black,True,0.2101
4556,val/4557.jpg,10-19,Male,East Asian,False,0.2183
9764,val/9765.jpg,10-19,Male,Indian,True,0.2163
4571,val/4572.jpg,10-19,Male,East Asian,False,0.2118
4585,val/4586.jpg,10-19,Male,Indian,False,0.2161
10262,val/10263.jpg,10-19,Female,Middle Eastern,True,0.2164
4590,val/4591.jpg,10-19,Female,Indian,True,0.2173
2644,val/2645.jpg,10-19,Female,Indian,True,0.2216
4594,val/4595.jpg,10-19,Female,Black,True,0.2067
4605,val/4606.jpg,10-19,Female,Latino_Hispanic,False,0.2025
3066,val/3067.jpg,10-19,Male,White,True,0.2052
3067,val/3068.jpg,10-19,Female,Indian,True,0.2084
10253,val/10254.jpg,10-19,Female,Middle Eastern,True,0.2142
4497,val/4498.jpg,10-19,Female,Indian,True,0.2201
3904,val/3905.jpg,10-19,Female,Latino_Hispanic,True,0.2263
3913,val/3914.jpg,10-19,Female,Latino_Hispanic,False,0.2253
2755,val/2756.jpg,10-19,Female,Latino_Hispanic,False,0.2034
4410,val/4411.jpg,10-19,Male,White,True,0.2181
9789,val/9790.jpg,10-19,Male,Black,False,0.2167
4425,val/4426.jpg,10-19,Female,Southeast Asian,False,0.2167
3040,val/3041.jpg,10-19,Male,Southeast Asian,True,0.2189
2741,val/2742.jpg,10-19,Male,East Asian,True,0.2161
10236,val/10237.jpg,10-19,Female,Black,False,0.215
9931,val/9932.jpg,10-19,Female,Latino_Hispanic,False,0.2285
4435,val/4436.jpg,10-19,Female,Indian,True,0.2089
3920,val/3921.jpg,10-19,Male,Latino_Hispanic,False,0.233
10239,val/10240.jpg,10-19,Male,White,False,0.2083
4444,val/4445.jpg,10-19,Male,Southeast Asian,True,0.2231
4449,val/4450.jpg,10-19,Male,East Asian,True,0.2074
9784,val/9785.jpg,10-19,Female,White,False,0.2015
4454,val/4455.jpg,10-19,Male,Indian,True,0.2251
4455,val/4456.jpg,10-19,Female,Indian,False,0.2137
3053,val/3054.jpg,10-19,Female,Latino_Hispanic,False,0.2189
2725,val/2726.jpg,10-19,Male,Indian,True,0.2072
4470,val/4471.jpg,10-19,Male,Southeast Asian,True,0.2312
2714,val/2715.jpg,10-19,Male,Latino_Hispanic,True,0.2136
4493,val/4494.jpg,10-19,Female,Southeast Asian,False,0.2009
4494,val/4495.jpg,10-19,Male,White,True,0.2137
4496,val/4497.jpg,10-19,Female,Black,False,0.2062
9751,val/9752.jpg,10-19,Female,White,False,0.2168
4402,val/4403.jpg,10-19,Female,Black,True,0.2025
3897,val/3898.jpg,10-19,Male,East Asian,False,0.223
4621,val/4622.jpg,10-19,Female,Indian,True,0.2109
3088,val/3089.jpg,10-19,Male,Black,False,0.2195
4756,val/4757.jpg,10-19,Female,White,True,0.2161
4758,val/4759.jpg,10-19,Female,East Asian,False,0.228
2541,val/2542.jpg,10-19,Female,Black,False,0.2268
2540,val/2541.jpg,10-19,Female,White,False,0.2018
9709,val/9710.jpg,10-19,Male,Indian,True,0.209
2537,val/2538.jpg,10-19,Female,Latino_Hispanic,True,0.2115
9706,val/9707.jpg,10-19,Male,East Asian,True,0.2004
4769,val/4770.jpg,10-19,Female,Indian,True,0.22
2529,val/2530.jpg,10-19,Male,Southeast Asian,True,0.2097
2550,val/2551.jpg,10-19,Male,White,False,0.2137
4775,val/4776.jpg,10-19,Male,Latino_Hispanic,False,0.2253
4804,val/4805.jpg,10-19,Male,Black,False,0.2075
4813,val/4814.jpg,10-19,Female,Latino_Hispanic,True,0.207
4814,val/4815.jpg,10-19,Female,East Asian,True,0.2148
4815,val/4816.jpg,10-19,Male,Southeast Asian,True,0.2158
4816,val/4817.jpg,10-19,Male,Indian,True,0.221
2505,val/2506.jpg,10-19,Male,Southeast Asian,True,0.2307
2500,val/2501.jpg,10-19,Female,Latino_Hispanic,True,0.2068
3866,val/3867.jpg,10-19,Male,East Asian,False,0.2336
9693,val/9694.jpg,10-19,Male,Southeast Asian,False,0.2272
4840,val/4841.jpg,10-19,Female,Indian,True,0.2095
4779,val/4780.jpg,10-19,Female,Southeast Asian,False,0.2153
3873,val/3874.jpg,10-19,Male,Middle Eastern,True,0.2262
3880,val/3881.jpg,10-19,Male,White,False,0.2117
9718,val/9719.jpg,10-19,Male,Latino_Hispanic,True,0.2236
4632,val/4633.jpg,10-19,Female,Indian,True,0.21
3892,val/3893.jpg,10-19,Female,Southeast Asian,False,0.2186
2612,val/2613.jpg,10-19,Male,Indian,True,0.2079
4658,val/4659.jpg,10-19,Female,Black,False,0.1826
3890,val/3891.jpg,10-19,Male,Latino_Hispanic,False,0.2266
4664,val/4665.jpg,10-19,Female,White,False,0.2023
4669,val/4670.jpg,10-19,Female,Latino_Hispanic,True,0.2056
4681,val/4682.jpg,10-19,Male,East Asian,True,0.2219
4687,val/4688.jpg,10-19,Female,Black,False,0.2174
9733,val/9734.jpg,10-19,Female,White,False,0.2113
2586,val/2587.jpg,10-19,Male,Indian,True,0.2123
2582,val/2583.jpg,10-19,Female,Middle Eastern,True,0.219
2579,val/2580.jpg,10-19,Female,Black,False,0.2152
4701,val/4702.jpg,10-19,Female,Latino_Hispanic,False,0.2158
2575,val/2576.jpg,10-19,Female,Black,True,0.2053
4705,val/4706.jpg,10-19,Female,Southeast Asian,False,0.2007
9726,val/9727.jpg,10-19,Female,East Asian,False,0.2134
2566,val/2567.jpg,10-19,Male,White,True,0.224
4723,val/4724.jpg,10-19,Male,Indian,False,0.2257
9723,val/9724.jpg,10-19,Female,East Asian,False,0.2185
2556,val/2557.jpg,10-19,Female,Indian,False,0.207
9721,val/9722.jpg,10-19,Female,Middle Eastern,True,0.2112
9720,val/9721.jpg,10-19,Male,Black,False,0.2194
3071,val/3072.jpg,10-19,Male,Latino_Hispanic,False,0.223
3862,val/3863.jpg,10-19,Male,Latino_Hispanic,True,0.2341
4398,val/4399.jpg,10-19,Male,White,True,0.2225
3953,val/3954.jpg,10-19,Female,East Asian,False,0.1978
4185,val/4186.jpg,10-19,Female,Southeast Asian,False,0.209
4188,val/4189.jpg,10-19,Female,East Asian,False,0.2089
9849,val/9850.jpg,10-19,Male,East Asian,True,0.2203
4198,val/4199.jpg,10-19,Female,Southeast Asian,True,0.2166
2984,val/2985.jpg,10-19,Male,White,True,0.2284
4201,val/4202.jpg,10-19,Male,Black,False,0.1979
10202,val/10203.jpg,10-19,Female,Black,True,0.2208
2896,val/2897.jpg,10-19,Female,Black,False,0.2086
2893,val/2894.jpg,10-19,Male,White,False,0.2188
2992,val/2993.jpg,10-19,Male,Black,False,0.2124
9854,val/9855.jpg,10-19,Female,East Asian,True,0.2181
9841,val/9842.jpg,10-19,Female,Black,True,0.2001
2885,val/2886.jpg,10-19,Female,White,True,0.2228
4229,val/4230.jpg,10-19,Male,East Asian,True,0.2194
4233,val/4234.jpg,10-19,Male,Southeast Asian,False,0.2076
4235,val/4236.jpg,10-19,Female,East Asian,True,0.2202
2879,val/2880.jpg,10-19,Female,Southeast Asian,True,0.2146
9830,val/9831.jpg,10-19,Male,Latino_Hispanic,True,0.2218
2875,val/2876.jpg,10-19,Female,East Asian,True,0.2102
4246,val/4247.jpg,10-19,Male,Black,True,0.2184
10175,val/10176.jpg,10-19,Female,Black,True,0.2168
9826,val/9827.jpg,10-19,Male,Black,True,0.1982
4226,val/4227.jpg,10-19,Male,Indian,False,0.2019
4176,val/4177.jpg,10-19,Female,Indian,False,0.1925
4175,val/4176.jpg,10-19,Male,Latino_Hispanic,True,0.2224
4174,val/4175.jpg,10-19,Male,East Asian,False,0.2104
4086,val/4087.jpg,10-19,Female,Latino_Hispanic,True,0.2245
4088,val/4089.jpg,10-19,Male,White,True,0.2312
9882,val/9883.jpg,10-19,Female,Black,False,0.2085
9877,val/9878.jpg,10-19,Female,Indian,True,0.2183
2954,val/2955.jpg,10-19,Female,Black,False,0.2063
4107,val/4108.jpg,10-19,Female,Indian,True,0.2084
9874,val/9875.jpg,10-19,Female,East Asian,False,0.2247
4115,val/4116.jpg,10-19,Male,Indian,True,0.2144
9868,val/9869.jpg,10-19,Male,Southeast Asian,False,0.2202
10190,val/10191.jpg,10-19,Male,Black,True,0.2141
9896,val/9897.jpg,10-19,Male,Middle Eastern,True,0.2101
4135,val/4136.jpg,10-19,Female,Indian,True,0.2216
2935,val/2936.jpg,10-19,Female,Latino_Hispanic,False,0.2189
4051,val/4052.jpg,10-19,Male,Black,False,0.2262
4146,val/4147.jpg,10-19,Female,Southeast Asian,True,0.2345
2932,val/2933.jpg,10-19,Female,Indian,True,0.2229
10194,val/10195.jpg,10-19,Female,Southeast Asian,True,0.1927
2928,val/2929.jpg,10-19,Male,Middle Eastern,True,0.2083
4154,val/4155.jpg,10-19,Male,Black,False,0.209
9859,val/9860.jpg,10-19,Male,White,False,0.2241
9858,val/9859.jpg,10-19,Female,Indian,False,0.2236
4172,val/4173.jpg,10-19,Male,Indian,False,0.22
2918,val/2919.jpg,10-19,Female,White,False,0.2208
2997,val/2998.jpg,10-19,Female,Southeast Asian,False,0.2052
2762,val/2763.jpg,10-19,Female,Latino_Hispanic,True,0.2236
4013,val/4014.jpg,10-19,Male,Southeast Asian,False,0.2134
2858,val/2859.jpg,10-19,Male,Indian,True,0.2272
3989,val/3990.jpg,10-19,Female,Latino_Hispanic,True,0.2201
2803,val/2804.jpg,10-19,Male,Southeast Asian,True,0.2175
9915,val/9916.jpg,10-19,Female,Southeast Asian,False,0.2161
10225,val/10226.jpg,10-19,Female,Latino_Hispanic,False,0.1951
9916,val/9917.jpg,10-19,Female,Southeast Asian,True,0.2242
2795,val/2796.jpg,10-19,Male,Southeast Asian,False,0.2286
10227,val/10228.jpg,10-19,Female,Middle Eastern,True,0.2179
4343,val/4344.jpg,10-19,Male,Indian,True,0.2144
3020,val/3021.jpg,10-19,Male,Southeast Asian,False,0.2299
3025,val/3026.jpg,10-19,Female,East Asian,True,0.2202
3009,val/3010.jpg,10-19,Female,Black,False,0.2089
4352,val/4353.jpg,10-19,Female,Indian,False,0.2169
2784,val/2785.jpg,10-19,Male,Indian,True,0.2062
4356,val/4357.jpg,10-19,Male,White,True,0.2294
4365,val/4366.jpg,10-19,Female,East Asian,False,0.209
4368,val/4369.jpg,10-19,Male,Middle Eastern,True,0.2198
4373,val/4374.jpg,10-19,Female,Latino_Hispanic,False,0.2334
4376,val/4377.jpg,10-19,Female,Black,False,0.2004
4387,val/4388.jpg,10-19,Male,East Asian,False,0.2152
10167,val/10168.jpg,10-19,Male,Indian,True,0.2214
9796,val/9797.jpg,10-19,Female,Latino_Hispanic,False,0.2207
4393,val/4394.jpg,10-19,Female,Southeast Asian,True,0.2134
4355,val/4356.jpg,10-19,Male,East Asian,True,0.223
10222,val/10223.jpg,10-19,Male,Indian,False,0.2166
2814,val/2815.jpg,10-19,Male,East Asian,False,0.218
4000,val/4001.jpg,10-19,Female,East Asian,True,0.2328
4263,val/4264.jpg,10-19,Male,Southeast Asian,False,0.2177
2854,val/2855.jpg,10-19,Female,Black,True,0.2058
2852,val/2853.jpg,10-19,Female,Latino_Hispanic,True,0.2117
4007,val/4008.jpg,10-19,Female,Southeast Asian,False,0.2089
4269,val/4270.jpg,10-19,Female,Black,False,0.2104
2849,val/2850.jpg,10-19,Male,Southeast Asian,False,0.2024
4270,val/4271.jpg,10-19,Male,Middle Eastern,True,0.2343
2846,val/2847.jpg,10-19,Male,Middle Eastern,True,0.2191
2845,val/2846.jpg,10-19,Female,Black,True,0.2333
3003,val/3004.jpg,10-19,Male,East Asian,False,0.2231
4005,val/4006.jpg,10-19,Male,Southeast Asian,True,0.2263
2839,val/2840.jpg,10-19,Female,Black,False,0.1913
4285,val/4286.jpg,10-19,Female,Indian,True,0.192
9816,val/9817.jpg,10-19,Female,Black,True,0.1969
4296,val/4297.jpg,10-19,Male,Latino_Hispanic,True,0.2195
4002,val/4003.jpg,10-19,Male,Black,True,0.2206
2827,val/2828.jpg,10-19,Female,Latino_Hispanic,False,0.2174
4301,val/4302.jpg,10-19,Male,Southeast Asian,False,0.2102
4304,val/4305.jpg,10-19,Female,Latino_Hispanic,False,0.2137
4306,val/4307.jpg,10-19,Female,Indian,True,0.1989
2821,val/2822.jpg,10-19,Male,Latino_Hispanic,True,0.2328
2819,val/2820.jpg,10-19,Female,White,True,0.2079
2818,val/2819.jpg,10-19,Male,Middle Eastern,True,0.2062
2999,val/3000.jpg,10-19,Female,Southeast Asian,False,0.2097
4842,val/4843.jpg,10-19,Female,White,False,0.2208
2495,val/2496.jpg,10-19,Male,Black,False,0.2277
3860,val/3861.jpg,10-19,Female,Southeast Asian,True,0.2155
5302,val/5303.jpg,10-19,Female,Indian,True,0.2164
9558,val/9559.jpg,10-19,Female,Latino_Hispanic,True,0.2177
9556,val/9557.jpg,10-19,Male,Latino_Hispanic,False,0.2297
5311,val/5312.jpg,10-19,Female,Latino_Hispanic,True,0.2137
5315,val/5316.jpg,10-19,Female,Latino_Hispanic,False,0.2063
2168,val/2169.jpg,10-19,Male,Middle Eastern,False,0.2114
5324,val/5325.jpg,10-19,Female,Southeast Asian,False,0.2124
9983,val/9984.jpg,10-19,Male,Indian,True,0.2091
9547,val/9548.jpg,10-19,Female,Southeast Asian,True,0.2094
5334,val/5335.jpg,10-19,Male,Middle Eastern,True,0.2257
10375,val/10376.jpg,10-19,Female,Black,False,0.2153
2159,val/2160.jpg,10-19,Male,East Asian,False,0.208
3693,val/3694.jpg,10-19,Male,Southeast Asian,False,0.2345
9542,val/9543.jpg,10-19,Male,Latino_Hispanic,False,0.2081
5352,val/5353.jpg,10-19,Female,Latino_Hispanic,False,0.2139
2152,val/2153.jpg,10-19,Male,East Asian,True,0.2202
2151,val/2152.jpg,10-19,Female,Indian,False,0.1926
2149,val/2150.jpg,10-19,Male,Latino_Hispanic,True,0.2069
2147,val/2148.jpg,10-19,Female,Latino_Hispanic,False,0.2046
3194,val/3195.jpg,10-19,Male,Latino_Hispanic,True,0.224
3680,val/3681.jpg,10-19,Female,Southeast Asian,False,0.213
3674,val/3675.jpg,10-19,Female,Latino_Hispanic,True,0.23
9985,val/9986.jpg,10-19,Male,White,True,0.2231
2187,val/2188.jpg,10-19,Female,Indian,False,0.2146
5296,val/5297.jpg,10-19,Female,Southeast Asian,False,0.2069
9563,val/9564.jpg,10-19,Male,Latino_Hispanic,True,0.2157
5183,val/5184.jpg,10-19,Female,Latino_Hispanic,False,0.2247
5192,val/5193.jpg,10-19,Male,Middle Eastern,True,0.2274
